0,中國大陸民法侵權責任編評析
0,具有人格象徵意義的特定紀念物與精神損害賠償實證研究
0,「知之歸責」的擴大：民法第105條規定之類推適用
0,由國碩案論專利侵權不當得利之雙重意義——以民法第197條第2項的自有規範內容為中心
0,電桿為民法第66條第1項規定之定著物──最高法院106年度台上字第828號民事判決
0,衡平判斷與民法上之誠信原則、情事變更、違約金酌減之運用
0,從「我們的憲法」、「我們」到「我們的釋憲者」：形塑非國民之憲法上權利主體
0,《最高人民法院關於適用〈中華人民共和國保險法〉若干問題的解釋（四）》述評
0,德國民法第280條第1項第2句推定可歸責之射程範圍（譯）
0,民法典编纂“两步走”思路之检讨
0,論人格權請求權與侵權損害賠償請求權的分離
0,論不適用勞基法工時規制之住院醫師的過勞認定與民事損害賠償之請求權基礎－以最高法院106年度台上字第15號民事判決為素材
0,民法典編纂背景下重大誤解的規範構造
0,過度互聯時代被遺忘權保護與自由的代價
0,個人投資者的保護邏輯與新時代的路徑選擇──以金融產品銷售為例
0,《民法典》草案之居住權規範的檢討和完善
0,外空活動中的網絡安全國際規則探析
0,對《反不正當競爭法》中競爭關係的批判與重構──以立法目的、商業道德與競爭關係之間的體系性理解為視角
0,執行體制改革背景下“執行員”的再解讀
0,從《塔林手冊2.0版》看網絡攻擊中國家責任歸因的演繹與發展
0,民法體系語境下民事客體理論的權利思維
0,簡評民法親屬編修正草案──以贍養費修法為中心
0,違反子女利益不得「處分」乎？抑或不得「代理」處分乎？民法第1088條第2項但書規定「有待正名」乎？─最高法院103年度台上字第2650號判決提供的反思
0,分配方案異議之訴研究
0,網路空間負責任國家行為規範：源起、影響和應對
0,中國行賄罪的刑事立法困境及其完善
0,執行程序中被執行人配偶追加問題研究
0,論《行政處罰法》修改的基本立場
0,附條件不起訴適用對象的爭議問題：基於觀察發現的理論反思
0,經驗法則與意思表示之解釋
0,虛假意思表示、違背公序良俗與惡意串通損害他人合法權益作為法律行為無效原因的適用
0,新型人格利益的生成與保護
0,民法上自始客觀給付不能以及嗣後不能之法律效果(最高法院民事判決106年度台上字第1163號)
0,雙元性的家事勞動法制：東亞各國比較與國內法化方向
0,項目融資與債權質權
0,醫療常規與醫療過失之判定
0,醫療訴訟之刑法、民法、消保法、醫療法之綜合探討
0,臺灣民法誠信原則之實務發展
0,臺灣民法上之情事變更原則
0,從最高法院106年度台上字第1048號民事判決看臺灣醫事民事責任之新趨勢
0,民法動物占有人侵權責任之比較研究
0,同性婚姻立法之相關問題──由德國民法納入同性婚所帶來的疑義檢視我國之立法方向
0,臺灣法上之公序良俗
0,重塑大數據時代下的隱私權法理──以隱私權概念為主要內容
0,出賣之物之瑕疵擔保─民法第354條最近重要實務之分析
0,論多數保證人及物上保證人間之責任分擔──兼評最高法院99年度台上字第1204號民事判決
0,適法無因管理之成立及其法律效果──評最高法院107年度台上字第136號民事判決
0,中國民法學的效率意識
0,保險法第64條與民法第92條之關係(最高法院民事判決99年度台上字第742號)
0,《民法總則》中決議行為法律制度的力量與弱點
0,反腐敗視域下的“零容忍”：內涵、價值與實現
0,中國民事公益訴訟年度觀察報告（2017）
0,法律行為解釋、契約解釋與法律解釋－－以民法第98條之立法溯源與實務運用為中心
0,論民法總則的撤銷期間
0,國民參與審判選任程序詢問之觀察與檢討
0,凱撒的歸凱撒、上帝的歸上帝──最高人民法院（2016）最高法民終222號判決評析
0,論不履行法定職責案件中的判斷基準時
0,破產法視角下的仲裁：實體與程序
0,行政法意思表示理論的建構
0,訴訟模式下案卷移送制度研究
0,臺灣屏東地方法院107年度第一次國民參與刑事審判模擬法庭觀察心得──兼評「國民參與刑事審判法草案」
0,論民法典分則中人的擔保之體系重構
0,網路遊戲線上直播畫面的作品屬性再研究
0,跨學科視域下大陸架劃定法則之重塑：張力與制約
0,合夥契約性與主體性的解構－－基於民法典分則“合同法編”的視角
0,拒不履行網路安全管理義務罪的適用困境與解釋出路
0,多元環境治理體系中政府和企業的主體定位及其功能－－以利益均衡為視角
0,中國民事執行年度觀察報告（2017）
0,私法自治與強行規定──評中國大陸最高人民法院（2016）最高法民終222號民事判決
0,民法典“綠色化”與環境法典的調適
0,後果主義在司法裁判中的價值和定位
0,上市公司私有化退市的“安全港”制度研究
0,擔保債權受破產重整限制之法理與限度
0,民法典語境下成年監護改革的拐點與轉進
0,污染環境罪客觀歸責的中國實踐
0,民法典未成年人監護立法體例辯思
0,香港基本法的類型化司法適用
0,《合同法》第14條（要約的構成）評注
0,我國土地用途管制改革的法理求解
0,“商標個案審查原則”的誤讀與澄清
0,閉鎖性股份有限公司的法制介紹與未來發展
0,人格權的屬性：從消極防禦到積極利用
0,論行政事實行為的界定
0,公司股東會撤銷決議之訴的當事人：規範、法理與實踐
0,非典型的因果流程和客觀歸責的質疑
0,裁判選輯：民法類
0,從平等原則評析2017年醫療法醫療刑事責任修法
0,從一本法學期刊看臺灣法學之發展－－《法令月刊》發行69年之回顧
0,從民法認領體系論生父與非婚生子女血緣之連繫
0,區分所有權人會議決議對繼受人之效力
0,論民法上過失相抵原則於被害人身心因素之類推適用
0,約定贍養費事件之實體與程序──評最高法院106年度台簡抗字第15號民事裁定
0,裁判選輯：民法類
0,廢棄物清理法上「未經許可受託處理廢棄物罪」之行為主體釋疑－－併引介德國環境立法之模式
0,《民法典物權編》應允許流質流抵
0,關於民法第259條第2款契約解除後對利息之時效請求權探討──評最高法院88年度台上字第112號民事判決
0,刑事沒收裁判確定前後與民事強制執行之衝突探究－－兼評最高法院106年度臺抗字第669號刑事裁定
0,民法篇
0,民法學習技巧
0,行政院所提民法繼承編修正草案
0,論禁止權利濫用原則的法律適用
0,侵權行為的客體與賠償範圍
0,論契約解除後受領給付標的物回復請求關係之規範——以現行德國民法第346條相關規定為中心之探討
0,民法第310條第2款項及民法第309條第2項規定之差異(最高法院102年度台上字第1262號民事判決)
0,論全球治理體系中的國內法院
0,談民法第742條於實體法及訴訟法上的幾個問題
0,互聯網金融時代下的金融風險及其刑事規制——以非法吸收公眾存款罪為分析重點
0,我國生效民事裁判既判力主觀範圍的解釋學分析
0,民法上定金法律性質的重新省思──以臺灣高等法院106年度重上字第346號民事判決為例
0,裁判選輯：民法類
0,互聯網時代的金融犯罪變遷與刑法規制轉向
0,印證的功能擴張與理論解析
0,刑事訴訟中的例外規定初論
0,自治性商事規則法源地位否定論
0,借名登記契約是否屬「因委任事務之性質不能消滅者」之實務爭議──最高法院106年度台上字第410號民事判決評析
0,人格權商業化利用與人格尊嚴保護關係之辨
0,退休權之權利塑造：從應然權利到實然權利
0,論電子數據的雙重鑒真
0,多元體制下防禦性稅收措施的合法性困局——基於阿根廷金融服務案的考察
0,姓名權侵權糾紛的裁判規則研究
0,論淡馬錫董事會制度在我國商業類國有公司改革中的運用
0,晚清州縣司法中的“官批民調”
0,使人格權在民法典中獨立成編
0,分享經濟的規制策略—以輔助性原則為基點
0,民事行為保全擔保制度的完善路徑
0,裁判選輯：民法類
0,從善如「登」──訴訟繫屬登記與民法第244條第4項
0,確認他人惡意串通合同無效之訴的合法性檢討──最高人民法院指導案例33號的程序法評釋
0,我國經濟犯罪超個人法益屬性辨析、類型劃分及評述
0,論協商性司法的價值立場
0,我國共有物分割之訴性質研究
0,民法總則與商事立法：共識、問題及選項－－以商事代理為例
0,裁判選輯：民法類
0,從實用主義角度看習慣在民法淵源中的地位與作用
0,境外追逃追贓良性循環理念的界定與論證
0,認罪認罰從寬制度試點的實踐性反思
0,從善如「登」──訴訟繫屬登記與民法第244條第4項
0,國際海底區域擔保國責任的可能發展及其對中國的啟示
0,論刑罰概念：從“本質”到“意義”
0,勞動法分類調整模式的憲法依據
0,國際海底區域“開採法典”的制定與中國的應有立場
0,新《國家賠償法》下刑事賠償的司法實踐研究
0,從中國民法典時代特色角度談知識產權入典立法建議
0,從“居住有其屋”到“住有所居”－－我國民法典分則創設居住權制度的立法構想
0,惡意串通、債權人撤銷權及合同無效的法律後果──最高人民法院指導案例33號的實體法評釋
0,論債因在合同法中的作用
0,人民陪審員參審職權改革的中國模式及反思
0,習慣在臺灣民法債編之適用
0,准合同與債法總則的設立
0,《承認和執行外國判決公約》（草案）中知識產權條款研究
0,不動產被徵收人參與權的價值定位與制度重構
0,民法第195條第3項身分法益侵害之界線
0,大陸民法總則基本規定概論（2）
0,我國民事司法多元化改革的現狀與未來
0,法律解釋方法在指導性案例中的運用及其完善
0,登記對抗主義的反思與改造：《物權法》第24條解析
0,民事訴訟的社會化
0,民事訴訟法適用中的證明責任
0,刑事庭審實質化的維度與機制探討
0,“綠色原則”在民法典中的貫徹論綱
0,預防性刑法觀及其教義學思考
0,權力掛起：行政組織法的新變式？
0,稅收法治與納稅義務人權益之保護
0,從開放性構成要件的認定談國民法官參與經濟犯罪審判之難度－－以非常規交易罪為例
0,財政權利的邏輯體系及其現實化構造
0,系列殺人犯罪偵查分析模型的創建與檢驗
0,依法治國語境下檢察機關的性質與職權
0,稅捐法定主義之基本形貌（2）
0,俄羅斯國際私法立法之“變”與“不變”──兼論對我國國際私法立法思路的啟示
0,職業法官與平民法官在法庭的互動以及判決意見的差異（下）
0,論占有連鎖──建議民法債編增訂有償利用基地建屋之規定
0,二手菸害之侵權行為損害賠償
0,司法與不信任──論人民參審的憲法界限
0,稅捐法定主義之基本形貌（1）
0,張志朋律師編著《民法物權(圖說)》
0,論民法第八七六條之法定地上權
0,“批發”抑或“零售”──《民法總則》的編纂定位與內容評析
0,我國民法典物權編占有規則立法研究
0,司法裁判過程中權利的不確定性
0,抵押物租金債權處分之效力與民法第 864 條抵押權效力之競合－－民法研討會第八十次研討會會議紀錄
0,大陸民法總則基本規定概論（1）
0,民法第195條第3項身分法益侵害之界線
0,魁北克新民法典和人權──共通規定之新模式（譯文）
0,裁判選輯：民法類
0,中國大陸民法總則非法人組織規定的解讀
0,民法扶養義務與老人福利法第41條保護安置費用償還之適用問題──簡評最高行政法院101年度判字第562號判決
0,居於憲法訴訟權核心的冤罪防抑──評釋字第752號解釋
0,論反於真實之認領：瑞士民法、德國民法與我國民法之比較觀察
0,中國大陸民法總則的基本特徵及制度適用時的課題
0,連帶保證債務清償風險之減低或消除，可以作為沒收的客體嗎？──臺灣高等法院104年度金上重更（一）字第18號刑事判決評析
0,職業法官與平民法官在法庭的互動以及判決意見的差異（上）
0,東亞迫遷法庭及台灣居住權運動現況與挑戰
0,對卸任董事提起代表訴訟之限制──評臺灣高等法院106年度金上字第5號民事判決
0,服用毒品與不能安全駕駛──評臺灣高等法院臺中分院106年度交上易字第353號判決
0,實務法學：刑法類
0,淺論我國難民法草案之幾個問題
0,德國民法與臺灣民法動產善意受讓法律構造之比較研究
0,第二審程序基於請求基礎事實同一之當事人追加──最高法院106年度第13次民事庭會議決議評釋
0,臺灣高等法院105年度重上字第621號民事判決之評釋
0,公訴管理模式的資訊化時代變局──北京市檢察機關出庭管理系統上線運行
0,法律近代化對女性的負面影響──以民國榮縣繼承糾紛中的寡婦權利為例
0,老福法第41條照護老人費用償還請求權之定性及其與民法扶養義務減輕之關係──最高行政法院101年度判字第562號判決評析
0,證交法第171條第1項第3款特別背信罪──關於「已依本法發行有價證券公司」是否包括從屬公司之疑義
0,論以權利、義務和責任為結構的民法典模式——“民事責任後果說”之檢討
0,媽媽嘴案判老闆連帶賠償368萬─民法第188條僱用人侵權責任
0,中國大陸民法總則的新發展
0,以基金會為主導模式的慈善組織法律架構
0,德國民法上給付遲延之救濟──現代或破舊的債法？（譯文）
0,論無權代理人的責任－－對《民法總則》第171條的一種解讀
0,裁判選輯：民法類
0,民法典應當如何制定？－－關於《民法總則（草案）》第一章的修改意見
0,婚攝業者遺失影帶之非財產上損害──臺灣高等法院99年度上易字第1147號判決評釋
0,裁判選輯：民法類
0,《民法總則》規定的民法特別法鏈接條款
0,《民法總則（草案）》修改建議稿
0,論民法第979條之1與結婚目的贈與－－簡評最高法院100年度台上字第130號判決
0,論民法典立法討論中不同類型問題的輕重緩急
0,《民法總則（草案）》訴訟時效制度的修改建議
0,《法國民法典：合同法、債法總則和債之證據》法律條文及評注
0,一般債法在未來民法典中的規範配置
0,我國立法不宜正面、積極地規定法律行為的生效要件－－反思《民法總則（草案）》第121條的立法方式
0,日本非營利法人之一般法人制度
0,民商合一體制對民法典合同編的要求
0,《民法總則（草案）》（“民事法律行為”章）修改意見
0,論過失侵害利益之侵權責任－－區別權利侵害與利益侵害的困境與突破－－民法研討會第七十九次研討會會議紀錄
0,虛擬財產的範疇界定和民法保護模式
0,資料與網路虛擬財產的民法保護
0,非公開發行公司股權協議收購中目標公司小股東權益保護問題初探——兼評臺灣高等法院101年度金上字第12號民事判決
0,不動產財產權交易安全立法──民法第166條之1之可行性評估
0,詐欺罪中財產損害之判斷 ──「財產危險」概念的回顧與展望
0,一部請求的時效中斷效力－－日本時效抗辯案例考察（下）
0,我們是否需要商事審判權？（譯文）
0,中國大陸民法總則的新發展
0,論中醫傷科推拿之法律屬性及醫師詢問義務——兼評臺北地方法院93年度醫字第1號民事判決
0,說是才算同意（Only Yes Means Yes）──增訂刑法「未得同意性交罪」之芻議
0,論涉外代孕案件中外國裁判之承認 
0,咖啡店老闆的口袋有多深？－－民法第188條僱用人責任相關判決簡析（上）
0,金融法制中的「社會人」塑造
0,韓國新修正民法草案之研究 ──以民法通則與債之通則為中心
0,民法典婚姻家庭編親屬關係通則立法研究
0,從民法第1057條之制定歷史出發──論履行離婚協議事件之實體法與程序法定性
0,中國大陸民法總則新發展
0,民法典中優先購買權制度的體系設計
0,論《民法總則》第10條中的習慣－－以“頂盆過繼案”切入
0,民法典總則意思表示瑕疵的體系構造－－兼評《民法總則》相關規定
0,域外民法典中的夫妻債務制度比較研究－－兼議對我國相關立法的啟示
0,論民事訴訟時效的適用對象
0,由臺灣高等法院102年度金上字第11號判決論併購交易中之少數股東權益保護
0,咖啡店老闆的口袋有多深？－－民法第188條僱用人責任相關判決簡析（下）
0,大陸民法物權編關於所有物返還請求權之編纂建議
0,基地利用與民法第425條之1之關係回應許教授政賢「民法第425之1之適用或類推適用」一文之指教
0,定作人對於因可歸責於承攬人之事由，致工作發生瑕疵之損害賠償請求權，是否須踐行民法第493條第1項所定之定期請求修補程序？(最高法院106年度第5次民事庭會議決定)
0,民法第425條之1之適用或類推適用－－台灣高等法院台南分院100年度上易字第196號
0,不動產交易訴訟之現況與施行民法第166-1條之影響評估－－以民國105年度臺北地院之民事判決為分析對象
0,公證制度之功能與民法第166條之1法律效果
0,環境告發立法探析
0,地方性法規立項論證若干問題研究
0,刑法第三十一條的存廢與立法問題
0,抵押物租金債權處分之效力與民法第864條抵押權效力之競合
0,廣東碳排放交易管理立法的得失及其完善對策
0,地方立法立項程序的建構
0,民事實務見解回顧（三十）保證契約(上)
0,民法典編纂背景下勞動法典立法的初步展開
0,濕地保護地方立法若干重點問題探析
0,刑法中的少數民族自治地方立法變通權研究
0,民訴篇
0,未來民法典中人格權財產利益的保護模式
0,論作為政治性立法的1811年《奧地利普通民法典》
0,從民法總則到商法
0,地方性法規設定行政處罰權限探析
0,民法篇
0,黃博彥（黎律師）編著《刑事訴訟法研析(上)》
0,自由、公意與立法者──盧梭立法理論的當代意義
0,規範演進視角下的《民法總則》
0,陳明珠（侯律師）編著《身分法一本通》
0,僱用人與行為人連帶負損害賠償責任
0,行政契約之違約金是否得以酌減(最高行政法院106年3月份第1次庭長法官聯席會議)
0,最高行政法院一○六年三月份第一次庭長法官聯席會議
0,我國民法典編纂背景下智慧財產權立法模式之選擇－－以再法典化立法趨勢為視角
0,財產權之交易觀
0,日誌：2016年11月16日
0,當事人文書提出義務的制度建構
0,行政程序瑕疵的三分法與司法審查
0,受賄罪中“為他人謀取利益”的體系地位：混合違法要素說的提倡
0,融資租賃合同與附隨的回購合同關係之評析─以南京市中級人民法院(2015)寧商終字第109 號判決為例
0,最高行政法院106年3月份第1次庭長法官聯席會議
0,論質量保證期
0,關於韓國國有企業治理結構的小考－－以公共機關運營法為中心
0,最高行政法院106年3月份第1次庭長法官聯席會議
0,民法典制定中的國家與國庫問題研究
0,最高人民法院死刑複核全面審查原則再檢視
0,競技體育傷害行為的正當化根據及邊界
0,美國成年人監護監督制度研究－－兼議《中華人民共和國民法總則》的相關規定
0,論專利當然許可
0,中國語境下股權眾籌的法律性質及發行審批豁免
0,中國大陸承認與執行臺灣民事判決的立法與司法情況研究──以《最高人民法院關於認可和執行臺灣地區法院民事判決的規定》為中心
0,論憲法上的一般人格權及其對民法的影響
0,最高人民法院巡迴法庭的制度功能
0,律師職業化如何可能－－基於古希臘、古羅馬歷史文本的分析
0,《合同法》第79條（債權讓與）評注
0,締約上過失之類型及民法第二四五條之一之功能與適用範圍
0,簡析2017年中國大陸民法總則立法中網路思維
0,也論自然人外民事主體的種類和權利能力
0,獲利返還請求權與侵權損害賠償關係之辨
0,體育賽事直播的著作權保護述評
0,裁判選輯：民法類
0,民法分則侵權責任編立法研究
0,效果與反思：公安機關刑事執法質量考評機制實證研究
0,混合共同擔保中擔保人內部求償的解釋論
0,俄羅斯智慧財產權“入典”的歷史選擇
0,新中國成立以來農村集體成員權的生成－－以“農民－集體”利益關係的嬗變為中心
0,代孕法治化進程中的若干思考
0,德國民法上之應負責概念
0,民法分則婚姻家庭編立法研究
0,論所有權與時效制度的關係
0,不法原因給付對於認定財產犯罪的影響－－立足於財產概念與“非法”佔有的考察
0,“ 法學家法” 的法史演進與私法推動——以歐洲法域為視角
0,韓國商法總則和商行為編中民法地位考察
0,新《立法法》實施背景下地方立法存在的問題及建議
0,地方立法：義務教育法治的內在要求
0,《民法總則》第七章“代理”制度的成功與不足
0,第三方支付環境下非法佔有他人財物行為的定性
0,“城市的土地屬於國家所有”的規範解釋
0,臺灣稅務爭訟解決機制與借鑑
0,論我國《民法總則》中的自願原則
0,推進設區的市行使地方立法權情況分析
0,我國高等職業教育學位制度的立法探討
0,基礎回填：民法總則中的意思表示與法律行為一般規則
0,非授權交易中第三方支付機構的法律責任
0,秘密轉移第三方支付平臺資金行為的定性－－以支付寶為例
0,清代法律位階關係新論－－以《大清律例》和《戶部則例》的關係為例
0,大陸民法總則概論
0,挑戰與升級：《立法法》修訂後政府規章的發展
0,裁判選輯：民法類
0,民法總則：背景、問題與展望
0,集體土地“三權分置”的法律意蘊與制度供給
0,轉移他人支付寶錢款行為定性分析－－兼論盜竊罪與詐騙罪的競合關係
0,歐洲的“天空開放”：航權交換區域合作模式的新發展
0,地方立法能力提升的內省與前瞻──以陝西省設區的市立法現狀為樣本
0,《民法總則》的亮點與缺憾
0,《民法總則》的理解與適用
0,論合同變動的民事權利義務關係
0,服務於法史學的自然法－－19世紀末法史學在法國的形成
0,論科學確定立法專案對地方立法的實踐意義──以梅州市立法實踐為視角
0,利益協調理念下的食品攤販法律治理──基於地方立法的文本分析
0,民法親屬編規定「使同性別二人間不能成立法律上婚姻關係」違憲疑義解釋案鑑定意見書
0,臺灣人格權法的最新發展－－基於法官造法與法律修訂的雙重觀察
0,建立微信群組織他人搶紅包賭博的定性分析
0,《侵權責任法》補充責任適用程序之檢討
0,民法典編纂中繼承法編幾個問題的探討
0,最高法院一○五年度台上字第一九八○號判決
0,裁判選輯：民法類
0,論信賴保護原則與我國婚姻之保護
0,民法分則合同編立法研究
0,中國與“一帶一路”國家稅收協定優惠安排與適用爭議研究
0,延長工時相關法律問題之探討
0,無偵查權人逮捕現行犯之研究
0,公股事業之公共目的性及其確保手段
0,耶林的占有概念與占有保護學說：基於羅馬法與德國民法學傳統的考察
0,我國與法國民法上公序良俗概念之比較研究：法國民法革新對我國之啟發與借鏡
0,《中華人民共和國民法總則》的制定
0,署名權主體規則的困惑及思考 
0,證據鏈與結構主義
0,我國證券集團訴訟的模式選擇與制度重構
0,臺灣的繼受歐陸民法：從經由日中兩國到自主採擇
0,基本權利對民事法律行為效力的影響及其限度
0,虛擬財產的刑法屬性及其保護路徑
0,股權轉讓合同解除權的司法判斷與法理研究
0,論保險法上利得禁止原則之規範拘束力－－當保險法與民法上的不當得利相遇－－民法研討會第七十七次研討會會議紀錄
0,徐律師編著《圖解式法典－民法（總則‧債‧物權）》
0,運動家們
0,從周強最高人民法院工作報告觀察大陸犯罪情勢及治理策略
0,民法分則繼承編立法研究
0,股東會與董事會分權制度研究
0,論拒不履行資訊網路安全管理義務罪
0,從美國法庭之資訊公開制度反思臺灣法庭資訊之公開
0,海峽兩岸共同打擊犯罪－－以人口販運防制為中心
0,民法分則物權編立法研究
0,論網路服務商版權內容過濾義務
0,共思臺灣民法及消費者保護法上意思表示之相關問題
0,鄰避情結、鄰避設施與基本權保障－－論身心障礙者、愛滋病患者居住自由之保護
0,民法修正與消費者保護——複數的消費者保護之動向與課題（譯文）
0,員工分紅入股（或員工酬勞入股）的金手銬
0,由民法上的合夥，看有限合夥法上的有限合夥──有限合夥之成立與有限責任
0,澳洲環境保護法制運作概觀
0,論違法解僱下僱用人之受領遲延責任與危險負擔法理之交錯：以解析我國實務見解及日本法之比較為中心
0,民法第1146條有關繼承回復請求權之規定應何去何從－－從法務部修正草案暨德國立法例談起
0,不正當限制交易相對人之事業活動
0,民法“重大誤解”繼受之反思－－兼以臺灣“民法”第88條第1款為例
0,論臺灣病人自主權之現狀與挑戰
0,裁判選輯：民法類
0,TRF投資受害人之糾紛解決法律途徑解析
0,公司舉辦歲末尾牙相關會計及稅務處理實務
0,瑕疵概念的擴大與民法修正的解釋論課題（譯文）
0,正本清源再探民法第221條準用性法條的解釋與正確適用
0,談民法繼承編改採限定責任制對所得稅出售繼承取得房地之影響
0,稅制設計與企業經營
0,買賣之物之瑕疵擔保──民法第三五四條最近重要實務之分析
0,民法總則的定錨效果
0,民法典編纂中的立法語言規範化
0,一例一休與加班費
0,從民法觀點論日租套房－－兼論共享經濟時代民法之因應
0,三論民法第425條之1的類推適用
0,營利事業標購增額發行公債於第一次領息時，該扣繳稅額是否得在營所稅結算申報應納稅額中減除
0,非營利組織適用免稅標準議題之探討
0,裁判選輯：民法類
0,喪失繼承權制度之修正──民法第1145 條修正草案之評析
0,醫療民事侵權訴訟之舉證責任
0,漢晉民事司法變遷管測：基於甘肅臨澤《田產爭訟爰書》的探討
0,民法第793條但書所定「按土地形狀、地方習慣，認為相當」之判斷──評最高法院99年度台上字第223號民事判決
0,民法上之權益歸屬秩序
0,民法繼承編規範設計與司法實踐
0, 民法典制定中民事雇傭合同與勞動合同之功能與定位
0,論國家於電力供應之擔保責任
0,中國民法典草案立法建議稿•總則編
0,土耳其繼受瑞士民法典親屬法及文化衝突
0,論可撤銷法律行為撤銷權行使的方法－－以中國民法典編纂為背景的分析
0,民法之編纂－－方法與考量因素
0,土耳其繼受瑞士民法典親屬法及文化衝突
0,寵物遺失時之收容與認養的法律效力： 民法與動物保護法之適用 
0,東亞民法修改最新動態
0,民法權利客體制度的體系價值及當代反思
0,借名買房案──評天津市河北區人民法院（2014）北民再字第3號判決
0,裁判選輯：民法類
0,數位資料及附帶搜索－－以行動電話內的資訊為例
0,論民法對合同行政審批的立法態度
0,保障住房借名買房合同私法效果研究──兼評天津河北區人民法院「崔某訴白某、隋某所有權確認糾紛再審案」
0,論遺體在民法教義學體系中的地位－－兼談民法總則相關條文的立法建議
0,消極死亡協助與病人自主決定權－－德國學說、立法與實務的相互影響
0,請求權基礎規則與法典化立法
0,“未遂犯是危險犯”命題否定論
